LDESC_MECHANIZED;Mechanized Infantry are equipped with all-terrain vehicles, such as the halftrack, which does not limit them to roads as with Motorized Infantry and allows them to work well with armoured units. However, the specialist equipment they require, means their cost is high as a result.;;;;;;;;;;X
LDESC_MARINE;Marines are one of the elite branches of the Infantry, who are specifically trained for assaulting beaches and other naval operations. They make use of specialised equipment and tactics to give them an edge over regular Infantry in such an environment.;;;;;;;;;;X
LDESC_INFANTRY;Infantry will most likely make up the bulk of your armies. They are relatively cheap to build and require no regular fuel supply to manoeuvre, but their lack of motorized transportation means their speed of advance is limited. However, Infantry are able to occuply large areas of land, securing ground captured by other arms of your forces.;;;;;;;;;;X
LDESC_FLYING_ROCKET;The Flying Rocket (the equivalent of the German V2) was designed to deliver a payload of explosives to a non-specific target. Its high speed made it practically impossible to intercept, but its low payload meant that it made more of a psychological impact than a destructive one.;;;;;;;;;;X
LDESC_FLYING_BOMB;The Flying Bomb (the equivalent of the German V1) is basically a pilotless aircraft powered by an early rocket engine, designed to deliver a payload of explosives to a non-specific target. It is slower than the Flying Rocket, which means that in some cases it can be intercepted and shot down by enemy fighters.;;;;;;;;;;X
LDESC_FIGHTER;Fighters are light aircraft designed primarily for combatting other fighter aircraft and enemy bombers. They are smaller and more agile than bombers, which means that for bombers to stand any chance of survival against fighters, they must have their own escort of these type of craft.;;;;;;;;;;X
LDESC_ENGINEER;Engineer Brigades will increase the ability of the unit they are attached to when crossing rivers, making the process quicker and reducing disorganisation.;;;;;;;;;;X
LDESC_DIVE_BOMBER;The Dive Bomber is only marginally larger than a Fighter aircraft. It is designed to work in close cooperation with ground units and provide pin point tactical strikes to aid in disorganising enemy forces. They have a limited dog-fighting capability, which can leave them vulnerable if intercepted by fighters.;;;;;;;;;;X
LDESC_DESTROYER;The Destroyer is the smallest and the fastest of the surface ships. It is lightly armed in comparison with the battleship, but its speed and manuevrabilty allows it to provide a good first line of defence away from the main capital ships of a fleet, and its light guns are useful for targetting threats from the air. Destroyers are usually combined in groups, and used for convoy escort and anti-submarine duties.;;;;;;;;;;X
LDESC_CRUISER;The Cruiser is primarily used as a hunting ship, to search for, and destroy enemy shipping. They are smaller, and less heavily armed than Battleships, but they make up for these deficiencies in speed.;;;;;;;;;;X
LDESC_CAVALRY;Cavalry are able to move fairly rapidly over most types of terrain, and do not require a supply of fuel to operate, but they are lightly armed when compared with Armoured units, and the advanced weapons of the time can inflict devastating casualties to both men and horses. That is not to say that Cavalry can't prove useful in some instances as a mobile reserve.;;;;;;;;;;X
LDESC_CARRIER;The Aircraft Carrier is rapidly becoming the most important naval vessel. Its ability to project power through the aircraft it carries makes it dangerous to other capital ships and land forces. However, the ship itself is only lightly armed, and must rely on other naval units, as well as its own aircraft, to afford it protection.;;;;;;;;;;X
LDESC_BERGSJAEGER;Mountain Troops are one of the elite branches of the Infantry, who are specifically trained for operations in mountainous provinces.  They make use of specialised equipment and tactics to give them an edge over regular Infantry in such an environment.;;;;;;;;;;X
LDESC_BATTLESHIP;The Battleship is the Queen of the Sea. It is a massive floating gun platform, designed primarily to engage enemy capital ships at long range and send them to the bottom of the ocean. However, they remain vulnerable to air or submarine torpedo attacks, and the advent of the Aircraft Carrier has started to number their days.;;;;;;;;;;X
LDESC_ARTILLERY;Artillery pieces will increase the 'Soft Attack' attributes of your units, inflicting more damage on Infantry and Motorized units.;;;;;;;;;;X
LDESC_ANTITANK;Anti-Tank weapons will increase the 'Hard Attack' attributes of your units, inflicting more damage on Armoured and Mechanized units.;;;;;;;;;;X
LDESC_ANTIAIR;Anti-Air weapons will increase the 'Air Attack' attributes of your units, inflicting more damage on Aircraft.;;;;;;;;;;X
LBY;Libya;;;;;;;;;;X
LBWINOTHER_SETUP;When another nation wins a land battle;;;;;;;;;;X
LBWINOTHER_LOG;%s won a battle against %s in %s;;;;;;;;;;X
LBWINOTHER_HEADER;INTELLIGENCE BRIEFING;;;;;;;;;;X
LBWINOTHER_BTN2;Goto;;;;;;;;;;X
LBWINOTHER_BTN1;OK;;;;;;;;;;X
LBWINOTHER_6;;;;;;;;;;;X
LBWINOTHER_5;%s;;;;;;;;;;X
LBWINOTHER_4;in the province of;;;;;;;;;;X
LBWINOTHER_3;won a battle against %s;;;;;;;;;;X
LBWINOTHER_2;%t, the forces of %s have;;;;;;;;;;X
LBWINOTHER_1;%s;;;;;;;;;;X
LBWIN_SETUP;When you win a land battle;;;;;;;;;;X
LBWIN_LOG;We won a battle against %s in %s.;;;;;;;;;;X
LBWIN_HEADER;ARMY BRIEFING%s;;;;;;;;;;X
LBWIN_BTN2;Goto;;;;;;;;;;X
LBWIN_BTN1;OK;;;;;;;;;;X
LBWIN_6;;;;;;;;;;;X
LBWIN_5;%s;;;;;;;;;;X
LBWIN_4;in the province of;;;;;;;;;;X
LBWIN_3;%s;;;;;;;;;;X
LBWIN_2;%t, our victorious armies have defeated the divisions from;;;;;;;;;;X
LBWIN_1;Victory!;;;;;;;;;;X
LBLOSS_SETUP;When you lose a land battle;;;;;;;;;;X
LBLOSS_LOG;We lost a battle against %s in %s.;;;;;;;;;;X
LBLOSS_HEADER;ARMY BRIEFING%s;;;;;;;;;;X
LBLOSS_BTN2;Goto;;;;;;;;;;X
LBLOSS_BTN1;OK;;;;;;;;;;X
LBLOSS_6;The survivors had to retreat to reorganize.;;;;;;;;;;X
LBLOSS_5;%s.;;;;;;;;;;X
LBLOSS_4;in the province of;;;;;;;;;;X
LBLOSS_3;%s;;;;;;;;;;X
LBLOSS_2;%t, our brave armies lost a battle against superior forces of;;;;;;;;;;X
LBLOSS_1;Defeat!;;;;;;;;;;X
LAT_DESC;During World War 1 German troops occupied Latvia, then part of Czarist Russia, and German plans of annexing the country led to anti-German sentiments. Nevertheless, when Latvian Bolsheviks attempted to re-integrate the state into the newly Founded Soviet Union, German free corps helped defending the young country's independence in 1918. After the external threat was over, the eternal conflict between Latvians and Baltic Germans who were making up a notable part of the upper class flared up again. Eventually, the Germans were dispossessed of their belongings in 1922, breaking the predominance of the old elites. After Hitler's rise to office in 1933 Latvia found herself between two expansionist powers. With Estonia and Lithuania the Baltic Entente was formed in 1934. The former leader of the independence movement, Karlis Ulmanis, began turning Latvia into a dictatorship in 1936.;;;;;;;;;;x
LAT;Latvia;;;;;;;;;;X
LANGUAGE;English;French;Italian;German;Spanish;Portuguese;Polish;Russian;Extra1;Extra2;X
KYG;Kyrgiastan;;;;;;;;;;X
KPVALUE;The victory points value of this province.;;;;;;;;;;x
KOR;Korea;;;;;;;;;;X
KEEPCURRENT;Keep Current Goverment;;;;;;;;;;x
KAZ;Kazakhstan;;;;;;;;;;X
JUNE;June;;;;;;;;;;X
JUN;JUN;;;;;;;;;;X
JULY;July;;;;;;;;;;X
JUL;JUL;;;;;;;;;;X
JOR;Jordan;;;;;;;;;;x
JOINWAROTHER_SETUP;When a nation joins an ongoing war;;;;;;;;;;X
JOINWAROTHER_LOG;%s joined the war on the same side as %s in their war against %s.;;;;;;;;;;X
JOINWAROTHER_HEADER;INTELLIGENCE BRIEFING\nConcerning;;;;;;;;;;X
JOINWAROTHER_BTN2;Goto;;;;;;;;;;X
JOINWAROTHER_BTN1;OK;;;;;;;;;;X
JOINWAROTHER_6;;;;;;;;;;;X
JOINWAROTHER_5;%s;;;;;;;;;;X
JOINWAROTHER_4;on the same side as %s in their war against;;;;;;;;;;X
JOINWAROTHER_3;joined the war;;;;;;;;;;X
JOINWAROTHER_2;%t, %s has;;;;;;;;;;X
JOINWAROTHER_1;%s;;;;;;;;;;X
JOINWAR;war against ;;;;;;;;;;X
JOIN_ROLL;%s asks to join our Military Alliance;;;;;;;;;;X
JAP_DESC;The only non-western country to successfully negotiate the transition from a traditional economy and society to an advanced industrial nation-state, Japan did well out of the First World War, occupying the former German Pacific island chains and clearly advancing its claim to be the preeminent power in Asia. But financial misfortunes during the 1920s destabilized Japan�s civilian parliamentary government, and led the way for a series of bloody coups and assassinations by extreme nationalist military leaders. An increasing concern at the country�s poor raw materials base, essential for the subjugation of further colonial territory, led the military to attack Manchuria in 1931 � part of Japan�s long-standing aim of achieving hegemony over China. This brought material rewards but also loud complaints from the western democracies, which now seemed increasingly hostile towards Japan�s strategic goals. Japan in 1936 stands at a crossroads with many options but no straightforward path. Should it press ahead with a full-scale assault on China, regardless of how vast a task that might be? Is an offensive against Soviet Siberia a better long-term plan? Or how about the oil and rubber-rich provinces of South East Asia? The Americans may prove dangerous foes, they too must be taken into account.;;;;;;;;;;X
JAP_41_DESC;Japan saw the outbreak of the European war as an opportunity in the Pacific. While British, French and Dutch attentions were occupied elsewhere, the Japanese might be able to harvest the rich resources of the colonial empires of South East Asia: badly needed resources like rubber and oil could be found in plenty in Malaya, Indo-China, and the East Indies. Only this way, thought the Japanese military elite now ruling the country, would Japan be able to finally end its sluggish battle of attrition in China and assert its predominance across the eastern world. However, the plan had one chief obstacle: the attitude of the United States. The Roosevelt administration was clearly not prepared to countenance any Japanese actions in SE Asia without a fight, as it proved in 1941 when America embargoed sales of oil in protest at Japan's takeover of Vichy French territory in Vietnam and Cambodia. Only by removing the American military threat, concluded the generals, could Japan be free to act. To this end Japan's most formidable strategic planner, Admiral Yamamoto, forged a scheme to attack the US Pacific Fleet at its Pearl Harbor base, and so damage American confidence that the country would be bound to sue for peace. This attack took place a few days ago, and all reports indicate its almost complete tactical success: but now, with Japanese troops poised to cross enemy borders across Asia, the question remains. Will Japan's great gamble against the overwhelming industrial power of America pay off?;;;;;;;;;;x
JAP_39_DESC;The only non-western country to successfully negotiate the transition from a traditional economy and society to an advanced industrial nation-state, Japan did well out of the First World War, occupying the former German Pacific island chains and clearly advancing its claim to be the preeminent power in Asia. But financial misfortunes during the 1920s destabilized Japan's civilian parliamentary government, and led the way for a series of bloody coups and assassinations by extreme nationalist military leaders. An increasing concern at the country's poor raw materials base, essential for the subjugation of further colonial territory, led the military to attack Manchuria in 1931 in pursuit of Japan's long-standing aim of achieving hegemony over China. This brought material rewards but also loud complaints from the western democracies, which now seemed increasingly hostile towards Japan's strategic goals. A further full-scale attack on China began in 1937, but despite many battlefield triumphs an end to the conflict still seems far off. As war breaks out in far-off Europe, Japan stands at a crossroads with many options but no straightforward path. Is an offensive against Soviet Siberia a better long-term plan than the Chinese quagmire? Or how about the oil and rubber-rich provinces of South East Asia? The Americans may prove dangerous foes, they too must be taken into account.;;;;;;;;;;
JAP;Japan;;;;;;;;;;X
JANUARY;January;;;;;;;;;;X
JAN;JAN;;;;;;;;;;X
IWUNIT_UNLOAD;Unload Troops;;;;;;;;;;X
IWUNIT_RETURN;Return Control to Owner;;;;;;;;;;X
IWUNIT_REORG;Create New Unit;;;;;;;;;;X
IWUNIT_AIR;Order Carried Planes;;;;;;;;;;x
IWPTOTAL;�WTOTAL COST: �Y;;;;;;;;;;X
IWPTLIMIT;�YAvailable in Total;;;;;;;;;;X
IWPTITLE;�YPURCHASE UNITS;;;;;;;;;;X
IWPORD;�YUnits Ordered;;;;;;;;;;X
IWPCOSTNAV;�YCost per ship;;;;;;;;;;X
IWPCOST;�YCost per 1000 men (10 cannon);;;;;;;;;;X
IWPAVIA;�YUnits Available in Province;;;;;;;;;;X
IWM_TRADING;%d %s for %d %s.;;;;;;;;;;x
IWM_STEEL;Steel;;;;;;;;;;x
IWM_RUBBER;Rubber;;;;;;;;;;x
IWM_PRICE;Ratio;;;;;;;;;;x
IWM_OIL;Oil;;;;;;;;;;x
IWM_FOR;FOR;;;;;;;;;;x
IWM_COAL;Coal;;;;;;;;;;x
IWM_AMOUNT;Amount;;;;;;;;;;x
IWBUILD_PRIO;Prioritize;;;;;;;;;;x
IWBUILD_NAVY;Commision a new ship/flotilla;;;;;;;;;;X
IWBUILD_DEPLOY;Deploy;;;;;;;;;;X
IWBUILD_ARMY;Setup a new division;;;;;;;;;;X
IWBUILD_AIR;Build new aircraft squadron;;;;;;;;;;X
IWBTRADE;Trading Income;;;;;;;;;;X
IWBTOTAL;TOTAL:;;;;;;;;;;X
IWBTE;Trade;;;;;;;;;;X
IWBTAXATION;Tax Income;;;;;;;;;;X
IWBSTB;Stability;;;;;;;;;;X
IWBPRODUCTION;Goods Production;;;;;;;;;;X
IWBPE;Infrastructure;;;;;;;;;;X
IWBNTECH;Naval Technology;;;;;;;;;;X
IWBMONTHLY;MONTHLY BALANCE;;;;;;;;;;X
IWBMAINTEN;Military Maintenance;;;;;;;;;;X
IWBLTECH;Land Technology;;;;;;;;;;X
IWBINTEREST;Loans Interest;;;;;;;;;;X
IWBINFLATION;INFLATION;;;;;;;;;;X
IWBINCOME;INCOME CALCULATION;;;;;;;;;;X
IWBGOLD;Gold Mines;;;;;;;;;;X
IWBFEXPENSE;FIXED EXPENSES;;;;;;;;;;X
IWBBEXP;INVESTMENTS;;;;;;;;;;X
ITA_DESC;Italy entered the First World War with high expectations of gaining territory in the Alps and along the Adriatic shoreline from the Austro-Hungarians, and perhaps taking part in the carve-up of the moribund Ottoman Empire. Its actual performance in that war was disappointing, however, and it received less than expected from the Versailles settlement following the Armistice. This further weakened the country�s already unstable parliamentary democracy and paved the way for Benito Mussolini�s famous �March on Rome� in 1922, which helped establish Europe�s first fascist dictatorship. To help bolster the popularity of his autocratic regime Mussolini was pledged to return Italy to Great Power status, to build up formidable land, sea and air forces, and to expand the Italian colonial empire. In 1936 he is poised to conduct his first major step in this campaign, an offensive against the Abyssinians which will (he hopes) remove the ignominious stain of Italy�s 1898 defeat at Adowa. But this attack is bound to be diplomatically controversial, and it is far from clear whether Italy�s modest industrial resources are capable of extended war. The fate of the Italian fascist experiment is uncertain.;;;;;;;;;;X
ITA_41_DESC;Italy has not had a happy war. In June 1940, flushed with confidence after Germany's rapid success against France and Britain in the Ardennes offensive, Mussolini declared war on the West in the hopes of joining in the rich harvest. But despite France's surrender, Italian victories have been frustratingly few. In North and Eastern Africa a series of initial Italian assaults against British colonial territory were vigorously rebuffed, and Mussolini was forced to request German aid. The daring British attack on the fleet at Taranto set back Italy's hopes of challenging the Royal Navy's maritime supremacy in the Mediterranean. And an abortive attack on Greece was thwarted so effectively by the defenders that Germany had to bail out Italy in the Balkans. Now, with German attentions focused almost exclusively on the Eastern Front, Mussolini must decide how he can remove Italy from the shadow of its larger Axis partner and forge a truly independent military strategy. Italy does have some advantages: the British are weak in Africa and could easily be ejected from Egypt with some tactical skill. The difficulty will be acting before the United States can throw in its weight against Italy's small land, sea and air forces. And the conquered Greek and Yugoslavian provinces remain a hotbed of resistance, a constant security burden for the overstretched Italians.;;;;;;;;;;x
ITA_39_DESC;Italy entered the First World War with high expectations of gaining territory in the Alps and along the Adriatic shoreline from the Austro-Hungarians, and perhaps taking part in the carve-up of the moribund Ottoman Empire. Its actual performance in that war was disappointing, however, and it received less than expected from the Versailles settlement following the Armistice. This further weakened the country's already unstable parliamentary democracy and paved the way for Benito Mussolini's famous 'March on Rome' in 1922, which helped establish Europe's first fascist dictatorship. To help bolster the popularity of his autocratic regime Mussolini was pledged to return Italy to Great Power status, to build up formidable land, sea and air forces, and to expand the Italian colonial empire. In 1936 his successful offensive against the Abyssinians removed the ignominious stain of Italy's 1898 defeat at Adowa, but the attack permanently alienated Italy from the West. Now, as war clouds loom over Europe, should Italy throw its hat into the ring? The booty of conquest beckons, but it is far from clear whether Italy's modest industrial resources are capable of extended war. The fate of the Italian fascist experiment is uncertain.;;;;;;;;;;x
ITA;Italy;;;;;;;;;;X
IRQ_DESC;Iraq is a new nation in the world community. Though it broke free from the Ottoman empire in the wake of that empire's collapse following the Great War, the League of Nations disregarded Britain's promised support of Arab independence and assigned large tracts of the Middle East to European mandates. The result was a costly uprising for the British, and a new plan for Britain's new mandate. The British imposed a monarchy, and prepared for the future independence of Iraq, to be ruled by the Hashemite family. However, the state lacked legitimacy, not only was it imposed from outside of the country, it was clearly a British puppet regime which wrote it's constitution according to British 'advice' and drew it's territorial boundaries according to British wishes (and with little regard to tribal or ethnic frontiers.) Nevertheless, it's willingness to cooperate with Britain meant that it was one of the first mandates to end, being granted full sovereignty in 1932 and joining the League of Nations in October of that same year, as well as being one of the founding members of the League of Arab States. By 1936, the regime still faces the problem of legitimacy and there is grumbling amongst the military, but how Iraq will fare in the years to come remains unknown.;;;;;;;;;;x
IRQ_41_DESC;Iraq is a new nation in the world community. Though it broke free from the Ottoman empire in the wake of that empire's collapse following the Great War, the League of Nations disregarded Britain's promised support of Arab independence and assigned large tracts of the Middle East to European mandates. The result was a costly uprising for the British, and a new plan for Britain's new mandate. The British imposed a monarchy, and prepared for the future independence of Iraq, to be ruled by the Hashemite family. However, the state lacked legitimacy, not only was it imposed from outside of the country, it was clearly a British puppet regime which wrote it's constitution according to British 'advice' and drew it's territorial boundaries according to British wishes (and with little regard to tribal or ethnic frontiers.) Nevertheless, it's willingness to cooperate with Britain meant that it was one of the first mandates to end, being granted full sovereignty in 1932 and joining the League of Nations in October of that same year, as well as being one of the founding members of the League of Arab States. Yet, in 1936, the instability of the old regime led to a military coup d'etat led by General Bakr Sidqi, placing the military forever after on the Iraqi political scene. Sidqi's government was to be short-lived, due to his brutal excesses, and he was murdered by the military in August 1937. Yet, Iraq's stabilities problems were not over, an Anglophobic Arab nationalist by the name of Rashid Ali Al-Gaylani became prime minister in 1941, and promptly tried to curtail Britain's continued domination of the region by seeking aid from Germany. When ministers still loyal to the British pressed him to resign, yet another coup d'etat was organized, with Al-Gaylani supported by four pro-Axis generals known as the 'Golden Square.' It didn't take Britain long to react, and the short-lived Al-Gaylani regime was toppled within a month by the arrival of British troops, sending Al-Gaylani to exile in Germany. By the end of 1941, Iraq is firmly under British control.;;;;;;;;;;x
IRQ_39_DESC;Iraq is a new nation in the world community. Though it broke free from the Ottoman empire in the wake of that empire's collapse following the Great War, the League of Nations disregarded Britain's promised support of Arab independence and assigned large tracts of the Middle East to European mandates. The result was a costly uprising for the British, and a new plan for Britain's new mandate. The British imposed a monarchy, and prepared for the future independence of Iraq, to be ruled by the Hashemite family. However, the state lacked legitimacy, not only was it imposed from outside of the country, it was clearly a British puppet regime which wrote it's constitution according to British 'advice' and drew it's territorial boundaries according to British wishes (and with little regard to tribal or ethnic frontiers.) Nevertheless, it's willingness to cooperate with Britain meant that it was one of the first mandates to end, being granted full sovereignty in 1932 and joining the League of Nations in October of that same year, as well as being one of the founding members of the League of Arab States. Yet, in 1936, the instability of the old regime led to a military coup d'etat led by General Bakr Sidqi, placing the military forever after on the Iraqi political scene. Sidqi's government was to be short-lived, due to his brutal excesses, and he was murdered by the military in August 1937. In September 1939, Iraq is still facing stability problems, but remains outside of the conflict which has just begun in Europe. Though strongly pro-British as the war begins, the country itself remains neutral.;;;;;;;;;;x
IRQ;Iraq;;;;;;;;;;x
IRE_DESC;In mid-19th century the Green Isle was economically weak and easily troubled by crisis. Between 1846 and 1849 the potato harvest had been completely destroyed and a famine ravaged the land, leading to mass immigrtions of Irish to the U.S.A. Gradually, voices grew louder in Great Britain, calling for an independence of Ireland from the British Crown. The Liberal Prime Minister William E. Gladstone initiated the seperation of the island from the Anglican church in 1869 and a land reform in 1870. He failed in his attempts of pushing through a Home Rule for Ireland, however. The political resistance in Ireland kept growing. The Home Rule League and the Irish Land League fought for autonomy as a first step towards independence. In 1914 self government was supposed to commence, but it was delayed with the outbreak of World War 1. The disappointment about this delay culminated - supported by German intelligence - in the suppression of the Easter Uprising. Continued unrests further delayed the way to independence. Ireland, excluding the northern region of Ulster, was awarded the status of Free State in 1921 but kept in bond to the British Crown. A bloody civil war between opponents and supporters of the compromise followed in 1922/23. Only Eamon de Valera managed to cut the last ties to Great Britain from 1932 on.;;;;;;;;;;x
IRE;Ireland;;;;;;;;;;X
INVVAS;VASSALIZATION;;;;;;;;;;X
INVMIL;MILITARY ALLIANCE;;;;;;;;;;X
INVINCIBLE;Invincible;;;;;;;;;;X
INVDYN;ROYAL MARRIAGE;;;;;;;;;;X
INVDECLINE;DECLINE;;;;;;;;;;X
INWARWITH;They are at war with ;;;;;;;;;;X
INVAND; and ;;;;;;;;;;X
INVALONG;along with ;;;;;;;;;;X
INVAGAINST;directed against ;;;;;;;;;;X
INVACCEPT;ACCEPT;;;;;;;;;;X
INV_V_ROLL;Vassalization offer from %s;;;;;;;;;;X
INV_M_ROLL;Military Alliance offer from %s;;;;;;;;;;X
INV_D_ROLL;Royal Marriage offer from %s;;;;;;;;;;X
INSTALL_MINISTER;Install %s;;;;;;;;;;X
INO;Indonesia;;;;;;;;;;X
INIT_SOUND;Initializing Sound...;;;;;;;;;;x
INIT_SCRIPT;Initializing Script...;;;;;;;;;;X
INIT_SCENARIO;Reading Scenario...;;;;;;;;;;X
INIT_PROVINCES;Initializing Provinces...;;;;;;;;;;X
INIT_INTERFACE;Initializing Interface...;;;;;;;;;;X
INIT_GLOBALS;Initializing Globals...;;;;;;;;;;X
INIT_GAMEMAP_SPRITES;Initializing Graphics...;;;;;;;;;;X
INGAME_MESSAGES;MESSAGE SETTINGS;;;;;;;;;;X
INFLUS_SETUP;When another nation influences you towards their politics;;;;;;;;;;X
INFLUS_LOG;We have been %s by %s.;;;;;;;;;;X
INFLUS_HEADER;FOREIGN POLICY BRIEFING\nConcerning;;;;;;;;;;X
INFLUS_BTN2;Goto;;;;;;;;;;X
INFLUS_BTN1;OK;;;;;;;;;;X
INFLUS_6;;;;;;;;;;;X
INFLUS_5;;;;;;;;;;;X
INFLUS_4;towards their political viewpoint.;;;;;;;;;;X
INFLUS_3;%s;;;;;;;;;;X
INFLUS_2;%t, we have been;;;;;;;;;;X
INFLUS_1;%s ;;;;;;;;;;X
IND;India;;;;;;;;;;X
INCOMPETENT;Incompetent;;;;;;;;;;X
IDC;Indochina;;;;;;;;;;X
ICL;Iceland;;;;;;;;;;x
IC_MANPOWER;Manpower Cost:;;;;;;;;;;X
IC_DRO;We currently have resources for %d IC out of a %d maximum.\n  Daily Coal Usage: %.1f\n Daily Steel Usage: %.1f\n Daily Rubber Usage %.1f;;;;;;;;;;x
IC_DATE;Ready at;;;;;;;;;;X
IC_COST;IC Cost:;;;;;;;;;;X
HUN_DESC;Following closely after the armistice of November 1918 a deomcratic national council under Prime Minister Mih�ly Count K�rolyi declared Hungary an independent republic. The neighboring countries, especially Romania and the new Kingdom of Serbs, Slovenes, and Croats, seized the opportunity for territorial conquests. Domestic disputes about the future design of the republic forced the government K�rolyi to resign, and the Socialist Party of Hungary, a coalition of Communists and Social Democrats, took power. Under the leadership of B�la Kun a council republic was established. Their attempts at forced social reforms soon led to violent conflicts, however. With the aid of Czech and Romanian troops the forces of restoration managed to crush the republic within a matter of months, at first leading to 'white terror', costing the lives of many suporters of the political left. The situation remained unclear. After the 1920 elections a constitution containing both autoicratic and parliamentary elements was ratified. The question of whether or not the last Habsburg, Karl IV, was to become KIng of Hungary was solved with a compromise. An administrator was appointed instead of a monarch, with former navy admiral Mikl�s Horthy heeding the call. In the peace treaty of Trianon 1920 Hungary acknowledged formally many territorial claims: the Czechoslovakian for Slovakia, the Romanian for Siebenb�rgen, and the Yugoslavian for Croatia and Slovenia. Hungary had lost 70% of her territory and 65% of her population. Two coup attempts in 1921 to bring Karl IV onto the throne failed while Horthy exploited his position for taking power from the parliament and persecuting democratic forces. To the Great Depression and the social tensions accompanying it Horthy reacted by appointing the ultra conservative Gyula H�mb�s as prime minister (1932 - 1936) who would conduct the conducted Hungary's rapprochement towards Nazi Germany and Fascist Italy.;;;;;;;;;;x
HUN_41_DESC;Following closely after the armistice of November 1918 a democratic national council under Prime Minister Mih�ly Count K�rolyi declared Hungary an independent republic. The neighboring countries, especially Romania and the new Kingdom of Serbs, Slovenes, and Croats, seized the opportunity for territorial conquests. Domestic disputes about the future design of the republic forced the government K�rolyi to resign, and the Socialist Party of Hungary, a coalition of Communists and Social Democrats, took power. Under the leadership of B�la Kun a council republic was established. Their attempts at forced social reforms soon led to violent conflicts, however. With the aid of Czech and Romanian troops the forces of restoration managed to crush the republic within a matter of months, at first leading to 'white terror', costing the lives of many suporters of the political left. The situation remained unclear. After the 1920 elections a constitution containing both autoicratic and parliamentary elements was ratified. The question of whether or not the last Habsburg, Karl IV, was to become KIng of Hungary was solved with a compromise. An administrator was appointed instead of a monarch, with former navy admiral Mikl�s Horthy heeding the call. In the peace treaty of Trianon 1920 Hungary acknowledged formally many territorial claims: the Czechoslovakian for Slovakia, the Romanian for Siebenb�rgen, and the Yugoslavian for Croatia and Slovenia. Hungary had lost 70% of her territory and 65% of her population. Two coup attempts in 1921 to bring Karl IV onto the throne failed while Horthy exploited his position for taking power from the parliament and persecuting democratic forces. To the Great Depression and the social tensions accompanying it Horthy reacted by appointing the ultra conservative Gyula H�mb�s as prime minister (1932 - 1936) who would conduct the conducted Hungary's rapprochement towards Nazi Germany and Fascist Italy. The dreams of a 'Greater Hungary' were hardly fulfilled. The Munich Treaty 1938 brought no advantages and the later agreement between Germany and Italy were only minor revisions. Only after the dissolution of Czechoslovakia in 1939 did Hungary achieve minor expansion. In 1940 Hungary joined the Three Powers Pact and in 1941 Honv�d troops participated in the attack on Yugoslavia and later in the assault on the Soviet Union. The country was by then less more than a German puppet, tied into Hitler's war production and effort.;;;;;;;;;;x
HUN_39_DESC;Following closely after the armistice of November 1918 a democratic national council under Prime Minister Mih�ly Count K�rolyi declared Hungary an independent republic. The neighboring countries, especially Romania and the new Kingdom of Serbs, Slovenes, and Croats, seized the opportunity for territorial conquests. Domestic disputes about the future design of the republic forced the government K�rolyi to resign, and the Socialist Party of Hungary, a coalition of Communists and Social Democrats, took power. Under the leadership of B�la Kun a council republic was established. Their attempts at forced social reforms soon led to violent conflicts, however. With the aid of Czech and Romanian troops the forces of restoration managed to crush the republic within a matter of months, at first leading to 'white terror', costing the lives of many suporters of the political left. The situation remained unclear. After the 1920 elections a constitution containing both autoicratic and parliamentary elements was ratified. The question of whether or not the last Habsburg, Karl IV, was to become KIng of Hungary was solved with a compromise. An administrator was appointed instead of a monarch, with former navy admiral Mikl�s Horthy heeding the call. In the peace treaty of Trianon 1920 Hungary acknowledged formally many territorial claims: the Czechoslovakian for Slovakia, the Romanian for Siebenb�rgen, and the Yugoslavian for Croatia and Slovenia. Hungary had lost 70% of her territory and 65% of her population. Two coup attempts in 1921 to bring Karl IV onto the throne failed while Horthy exploited his position for taking power from the parliament and persecuting democratic forces. To the Great Depression and the social tensions accompanying it Horthy reacted by appointing the ultra conservative Gyula H�mb�s as prime minister (1932 - 1936) who would conduct the conducted Hungary's rapprochement towards Nazi Germany and Fascist Italy. The dreams of a Greater 'Hungary' were hardly fulfilled. The Munich Treaty 1938 brought no advantages and the later agreement between Germany and Italy were only minor revisions. Only after the dissolution of Czechoslovakia in 1939 did Hungary achieve minor expansion.;;;;;;;;;;x
HUN;Hungary;;;;;;;;;;X
HSOFFRD;has offered you an;;;;;;;;;;X
HPWTRA;TRADE VENUES;;;;;;;;;;X
HPWTAX;PROVINCE INCOME;;;;;;;;;;X
HPWSUPPLY;Supply Limit:;;;;;;;;;;X
HPWREVOLT;Revolt Risk:;;;;;;;;;;X
HPWPOP;Population:;;;;;;;;;;X
HPWMANPW_I;The amount of thousands of soldiers that this province can supply each year.;;;;;;;;;;x
HPWMANPW;Manpower:;;;;;;;;;;x
HPVLOW;Very Low (%d);;;;;;;;;;X
HPVHIGH;Very High (%d);;;;;;;;;;X
HPWGROWTH;Growth Rate:;;;;;;;;;;X
HPWFORT;Fortress:;;;;;;;;;;X
HPWCOT;CENTER OF TRADE;;;;;;;;;;X
HPWCC;(City controlled by %s);;;;;;;;;;X
HPWATTRITION;Max Attrition:;;;;;;;;;;X
HPTP;Trading Post;;;;;;;;;;X
HPTAXINFO;Yearly incomes from %s (taxes Trade Tariffs production incomes etc.);;;;;;;;;;X
